meetnet;locatie;nestbuis;jaar;datum;primaire_soort;soort_nl;type_waarneming;levensstadium;aantal;versheid_sporen
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;subadult;1;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;nest;NA;1;vers
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;nest;NA;1;vers
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-09-30;ja;Hazelmuis;individu;adult/subadult;1;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-09-30;ja;Hazelmuis;nest;NA;1;vers
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-09-30;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-09-30;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-09-30;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-09-30;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-09-30;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;nest;NA;1;vers
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;keutels;NA;1;vers
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-11-04;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-11-04;ja;Hazelmuis;keutels;NA;1;vers
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;4;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult;2;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Obsinnich - noord;3;2021;2021-04-15;ja;Hazelmuis;keutels;NA;0;NA
